43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43,43
43,40,40,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43,43
43,43,43,43,40,40,40,40,40,40,40,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,43,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,81,81,81,81,81,81,81,81,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,40,81,81,81,81,81,81,81,81,81,81,81,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,81,81,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,42,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,42,42,42,40,43,43,43,43,43,43,43,43,43,43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,42,42,42,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,61,61,62,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,80,81,81,82,42,42,42,42,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,80,81,81,82,42,42,42,42,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,100,101,101,102,42,42,42,42,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,43,40,40,40,40,40,40,40,40,40,40,40,43
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
